time;t_mean;t_min;t_max;GlobR;hpa;rainfall;lon;lat;PH2O_kpa;radiation;PAR;esa;vpd;rh;Precsum_a;lamposumma_v;wind_speed;aika;vuosi;kk;paiva;longitude;latitude
1980-01-11;-17.1;-21.7;-12.7;166.0;1.31;0.0;3445000;7215000;0.131;166.0;0.9606481481481481;0.16090409648124762;0.029904096481247616;81.41495640247248;1.3;0.0;2.0;19800111;1980;1;11;3445462.033463862;7214079.106267728
1980-01-12;-11.0;-15.0;-8.4;167.0;2.38;2.0;3445000;7215000;0.238;167.0;0.9664351851851852;0.2649190315166474;0.02691903151664743;89.83877022253274;3.3;0.0;2.0;19800112;1980;1;12;3445462.033463862;7214079.106267728
1980-01-13;-3.4;-12.3;1.6;182.0;4.77;5.0;3445000;7215000;0.477;182.0;1.0532407407407407;0.4758979766523842;0.0;100.0;8.3;0.0;2.0;19800113;1980;1;13;3445462.033463862;7214079.106267728
1980-01-14;-2.9;-6.3;1.9;367.0;4.25;0.0;3445000;7215000;0.42500000000000004;367.0;2.1238425925925926;0.49395488542997423;0.06895488542997419;86.04024629294823;8.3;0.0;2.0;19800114;1980;1;14;3445462.033463862;7214079.106267728
1980-01-15;-10.9;-13.9;-5.1;368.0;2.23;0.0;3445000;7215000;0.223;368.0;2.1296296296296298;0.2670351735178388;0.04403517351783878;83.50959802870423;8.3;0.0;2.0;19800115;1980;1;15;3445462.033463862;7214079.106267728
1980-01-16;-16.7;-22.7;-11.5;353.0;1.27;2.0;3445000;7215000;0.127;353.0;2.042824074074074;0.16638865621100282;0.03938865621100282;76.32731875600173;10.3;0.0;2.0;19800116;1980;1;16;3445462.033463862;7214079.106267728
1980-01-17;-7.0;-22.7;0.8;372.0;3.61;0.0;3445000;7215000;0.361;372.0;2.1527777777777777;0.36228171365390177;0.0012817136539017837;99.64621077863008;10.3;0.0;2.0;19800117;1980;1;17;3445462.033463862;7214079.106267728
1980-01-18;-4.4;-6.9;-0.4;432.0;3.62;0.0;3445000;7215000;0.36200000000000004;432.0;2.5;0.44153392290217597;0.07953392290217592;81.98690547276543;10.3;0.0;2.0;19800118;1980;1;18;3445462.033463862;7214079.106267728
1980-01-19;-11.7;-17.1;-5.5;489.0;2.05;0.0;3445000;7215000;0.205;489.0;2.829861111111111;0.25052005869520433;0.04552005869520434;81.8297748562376;10.3;0.0;2.0;19800119;1980;1;19;3445462.033463862;7214079.106267728
1980-01-20;-5.5;-15.0;-2.3;350.0;3.82;0.0;3445000;7215000;0.382;350.0;2.025462962962963;0.40629678972431527;0.02429678972431526;94.01994051176202;10.3;0.0;2.0;19800120;1980;1;20;3445462.033463862;7214079.106267728
1980-01-21;-2.5;-3.7;-0.9;407.0;4.39;0.0;3445000;7215000;0.439;407.0;2.355324074074074;0.5088358567248756;0.06983585672487563;86.27536644638715;10.3;0.0;2.0;19800121;1980;1;21;3445462.033463862;7214079.106267728
1980-01-22;-6.6;-8.6;-2.6;494.0;3.3;0.0;3445000;7215000;0.33;494.0;2.8587962962962963;0.3735831388801303;0.04358313888013027;88.33375108663172;10.3;0.0;2.0;19800122;1980;1;22;3445462.033463862;7214079.106267728
1980-01-23;-12.1;-15.2;-8.2;598.0;1.96;0.0;3445000;7215000;0.196;598.0;3.4606481481481484;0.24260940417876975;0.04660940417876974;80.78829452776488;10.3;0.0;2.0;19800123;1980;1;23;3445462.033463862;7214079.106267728
1980-01-24;-19.2;-21.8;-14.6;749.0;0.86;0.0;3445000;7215000;0.08600000000000001;749.0;4.3344907407407405;0.13467689510060296;0.048676895100602954;63.85653599732786;10.3;0.0;2.0;19800124;1980;1;24;3445462.033463862;7214079.106267728
1980-01-25;-24.9;-27.0;-20.5;814.0;0.6;0.0;3445000;7215000;0.06;814.0;4.710648148148148;0.0816705296258364;0.021670529625836404;73.46591270423089;10.3;0.0;2.0;19800125;1980;1;25;3445462.033463862;7214079.106267728
1980-01-26;-27.1;-32.5;-22.4;791.0;0.57;0.0;3445000;7215000;0.056999999999999995;791.0000000000001;4.577546296296297;0.06685937417126318;0.009859374171263188;85.25356497353987;10.3;0.0;2.0;19800126;1980;1;26;3445462.033463862;7214079.106267728
1980-01-27;-24.1;-29.0;-19.0;925.0;0.86;0.0;3445000;7215000;0.08600000000000001;925.0;5.3530092592592595;0.0877474256055829;0.0017474256055828863;98.0085733643772;10.3;0.0;2.0;19800127;1980;1;27;3445462.033463862;7214079.106267728
1980-01-28;-17.9;-29.2;-11.1;826.0;1.44;0.0;3445000;7215000;0.144;826.0;4.780092592592593;0.15041772532544348;0.006417725325443491;95.73339823377988;10.3;0.0;2.0;19800128;1980;1;28;3445462.033463862;7214079.106267728
1980-01-29;-13.8;-16.4;-9.1;844.0;1.89;1.0;3445000;7215000;0.189;844.0;4.8842592592592595;0.21141849593130974;0.022418495931309734;89.39615200999559;11.3;0.0;2.0;19800129;1980;1;29;3445462.033463862;7214079.106267728
1980-01-30;-22.4;-27.1;-15.9;968.0;0.78;0.0;3445000;7215000;0.07800000000000001;968.0;5.601851851851852;0.10202805730522939;0.024028057305229375;76.44955913122358;11.3;0.0;2.0;19800130;1980;1;30;3445462.033463862;7214079.106267728
1980-01-31;-25.6;-28.9;-22.6;906.0;0.48;0.0;3445000;7215000;0.048;906.0;5.243055555555555;0.0766663421673077;0.028666342167307693;62.6089606508817;11.3;0.0;2.0;19800131;1980;1;31;3445462.033463862;7214079.106267728
1980-02-01;-21.9;-29.8;-15.2;893.0;0.88;0.0;3445000;7215000;0.08800000000000001;893.0;5.167824074074074;0.10660774749825035;0.018607747498250338;82.54559547976967;11.3;0.0;2.0;19800201;1980;2;1;3445462.033463862;7214079.106267728
1980-02-02;-18.8;-23.5;-15.0;1076.0;0.95;0.0;3445000;7215000;0.095;1076.0;6.226851851851852;0.13935524246037154;0.044355242460371536;68.17109878518934;11.3;0.0;2.0;19800202;1980;2;2;3445462.033463862;7214079.106267728
1980-02-03;-11.8;-17.3;-7.2;1065.0;2.17;0.0;3445000;7215000;0.217;1065.0;6.163194444444445;0.24852111706889607;0.03152111706889607;87.31652366581079;11.3;0.0;2.0;19800203;1980;2;3;3445462.033463862;7214079.106267728
1980-02-04;-13.1;-20.2;-7.4;1243.0;1.7;0.0;3445000;7215000;0.17;1243.0;7.193287037037037;0.22379932027742216;0.05379932027742215;75.96090988536855;11.3;0.0;2.0;19800204;1980;2;4;3445462.033463862;7214079.106267728
1980-02-05;-11.4;-18.2;-7.4;1071.0;2.27;0.0;3445000;7215000;0.227;1071.0;6.197916666666667;0.25660324246074606;0.029603242460746054;88.46341839765543;11.3;0.0;2.0;19800205;1980;2;5;3445462.033463862;7214079.106267728
1980-02-06;-17.2;-22.6;-7.5;1229.0;1.39;0.0;3445000;7215000;0.13899999999999998;1229.0;7.112268518518518;0.15955848613141516;0.02055848613141517;87.11539158469901;11.3;0.0;2.0;19800206;1980;2;6;3445462.033463862;7214079.106267728
1980-02-07;-24.1;-27.4;-19.7;1545.0;0.66;0.0;3445000;7215000;0.066;1544.9999999999998;8.940972222222221;0.0877474256055829;0.02174742560558289;75.21588188428947;11.3;0.0;2.0;19800207;1980;2;7;3445462.033463862;7214079.106267728
1980-02-08;-22.1;-27.5;-16.9;1593.0;0.93;0.0;3445000;7215000;0.09300000000000001;1593.0;9.21875;0.10475419961372838;0.011754199613728367;88.77925691087239;11.3;0.0;2.0;19800208;1980;2;8;3445462.033463862;7214079.106267728
1980-02-09;-27.1;-30.0;-24.1;1606.0;0.6;0.0;3445000;7215000;0.06;1606.0;9.293981481481481;0.06685937417126318;0.006859374171263186;89.74059470898935;11.3;0.0;2.0;19800209;1980;2;9;3445462.033463862;7214079.106267728
1980-02-10;-26.2;-30.2;-22.2;1730.0;0.56;0.0;3445000;7215000;0.05600000000000001;1730.0;10.011574074074074;0.07259826583005319;0.01659826583005318;77.13682876543028;11.3;0.0;2.0;19800210;1980;2;10;3445462.033463862;7214079.106267728
1980-02-11;-22.5;-26.9;-18.9;1823.0;0.78;0.0;3445000;7215000;0.07800000000000001;1823.0;10.549768518518519;0.10113359214938845;0.02313359214938844;77.12570901741837;11.3;0.0;2.0;19800211;1980;2;11;3445462.033463862;7214079.106267728
1980-02-12;-19.4;-24.5;-14.4;1560.0;1.13;1.0;3445000;7215000;0.11299999999999999;1560.0000000000002;9.027777777777779;0.13239089998023912;0.01939089998023913;85.35329846452177;12.3;0.0;2.0;19800212;1980;2;12;3445462.033463862;7214079.106267728
1980-02-13;-16.8;-21.5;-13.6;2114.0;1.25;0.0;3445000;7215000;0.125;2114.0;12.233796296296296;0.16500206399613127;0.040002063996131265;75.75662811280398;12.3;0.0;2.0;19800213;1980;2;13;3445462.033463862;7214079.106267728
1980-02-14;-8.6;-17.2;-4.9;1326.0;3.04;0.0;3445000;7215000;0.30400000000000005;1326.0;7.673611111111111;0.3200579724667024;0.016057972466702375;94.98279254131907;12.3;0.0;2.0;19800214;1980;2;14;3445462.033463862;7214079.106267728
1980-02-15;-4.9;-7.7;-2.4;1365.0;4.05;9.0;3445000;7215000;0.405;1365.0;7.899305555555555;0.42519374768908647;0.02019374768908644;95.25069505399861;21.3;0.0;2.0;19800215;1980;2;15;3445462.033463862;7214079.106267728
1980-02-16;-6.5;-10.9;-2.0;1279.0;3.7;1.0;3445000;7215000;0.37000000000000005;1279.0;7.40162037037037;0.3764570578981882;0.006457057898188123;98.28478235094363;22.3;0.0;2.0;19800216;1980;2;16;3445462.033463862;7214079.106267728
1980-02-17;-17.7;-22.3;-10.4;2435.0;1.19;0.0;3445000;7215000;0.119;2435.0;14.091435185185185;0.15298029032748767;0.03398029032748767;77.7877985100267;22.3;0.0;2.0;19800217;1980;2;17;3445462.033463862;7214079.106267728
1980-02-18;-10.9;-21.2;-5.4;2539.0;2.49;0.0;3445000;7215000;0.24900000000000003;2539.0;14.693287037037036;0.2670351735178388;0.01803517351783876;93.24614309034688;22.3;0.0;2.0;19800218;1980;2;18;3445462.033463862;7214079.106267728
