date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2016-03-23;7345000;3435000;-7.3;-3.0;-13.8;0.9;8664;3.03;lintupirtti;2.0;NaN;NaN
2016-03-24;7345000;3435000;-5.7;-1.1;-9.0;1.2;9208;3.5;lintupirtti;2.0;NaN;NaN
2016-03-25;7345000;3435000;-2.3;1.0;-8.8;2.2;4917;5.01;lintupirtti;2.0;NaN;NaN
2016-03-26;7345000;3435000;0.3;1.9;-1.8;1.2;4874;5.99;lintupirtti;2.0;NaN;NaN
2016-03-27;7345000;3435000;2.6;4.4;0.3;0.0;6754;6.11;lintupirtti;2.0;NaN;NaN
2016-03-28;7345000;3435000;2.4;5.0;1.3;0.0;5967;6.11;lintupirtti;2.0;NaN;NaN
2016-03-29;7345000;3435000;3.7;9.1;-1.0;0.5;8767;5.73;lintupirtti;2.0;NaN;NaN
2016-03-30;7345000;3435000;1.6;5.2;-0.2;0.4;5159;5.75;lintupirtti;2.0;NaN;NaN
2016-03-31;7345000;3435000;-0.4;2.6;-1.2;0.0;6830;5.56;lintupirtti;2.0;NaN;NaN
2016-04-01;7345000;3435000;0.2;5.6;-5.9;0.0;9601;4.51;lintupirtti;2.0;NaN;NaN
2016-04-02;7345000;3435000;1.2;7.5;-3.9;0.0;11969;4.3;lintupirtti;2.0;NaN;NaN
2016-04-03;7345000;3435000;0.2;6.5;-5.6;0.0;12242;4.91;lintupirtti;2.0;NaN;NaN
2016-04-04;7345000;3435000;0.9;5.4;-5.3;3.5;9239;5.05;lintupirtti;2.0;NaN;NaN
2016-04-05;7345000;3435000;1.2;2.7;0.2;5.1;3219;6.29;lintupirtti;2.0;NaN;NaN
2016-04-06;7345000;3435000;1.6;2.9;0.2;8.6;3525;6.74;lintupirtti;2.0;NaN;NaN
2016-04-07;7345000;3435000;3.1;4.2;2.1;6.7;2826;7.21;lintupirtti;2.0;NaN;NaN
2016-04-08;7345000;3435000;1.5;3.7;0.4;2.2;5103;6.5;lintupirtti;2.0;NaN;NaN
2016-04-09;7345000;3435000;1.5;4.5;-0.8;0.6;9090;6.25;lintupirtti;2.0;NaN;NaN
2016-04-10;7345000;3435000;2.4;5.7;-0.1;0.0;9372;5.44;lintupirtti;2.0;NaN;NaN
2016-04-11;7345000;3435000;2.5;6.5;-1.0;0.0;11411;4.75;lintupirtti;2.0;NaN;NaN
2016-04-12;7345000;3435000;1.6;6.6;-2.5;0.7;10776;4.95;lintupirtti;2.0;NaN;NaN
2016-04-13;7345000;3435000;-1.3;2.0;-3.2;0.0;14646;3.45;lintupirtti;2.0;NaN;NaN
2016-04-14;7345000;3435000;-3.4;3.1;-11.0;0.0;18666;2.41;lintupirtti;2.0;NaN;NaN
2016-04-15;7345000;3435000;-1.2;4.7;-7.9;0.0;17419;2.46;lintupirtti;2.0;NaN;NaN
2016-04-16;7345000;3435000;2.1;7.5;-5.1;0.9;8965;4.57;lintupirtti;2.0;NaN;NaN
2016-04-17;7345000;3435000;3.1;4.7;1.8;5.0;3693;7.09;lintupirtti;2.0;NaN;NaN
2016-04-18;7345000;3435000;1.1;3.7;-1.1;9.9;6640;6.25;lintupirtti;2.0;NaN;NaN
2016-04-19;7345000;3435000;1.6;3.2;0.4;9.4;4629;6.64;lintupirtti;2.0;NaN;NaN
2016-04-20;7345000;3435000;1.0;2.8;0.2;0.4;9398;5.67;lintupirtti;2.0;NaN;NaN
2016-04-21;7345000;3435000;1.2;5.3;-2.2;0.0;11916;5.33;lintupirtti;2.0;NaN;NaN
2016-04-22;7345000;3435000;1.2;4.9;-1.4;0.0;14296;4.23;lintupirtti;2.0;NaN;NaN
2016-04-23;7345000;3435000;-0.1;3.6;-5.4;0.0;14320;3.53;lintupirtti;2.0;NaN;NaN
2016-04-24;7345000;3435000;1.0;4.9;-3.3;0.2;12877;3.52;lintupirtti;2.0;NaN;NaN
2016-04-25;7345000;3435000;1.4;6.0;-3.0;1.7;11354;4.97;lintupirtti;2.0;NaN;NaN
2016-04-26;7345000;3435000;3.5;5.9;0.0;5.4;4321;7.5;lintupirtti;2.0;NaN;NaN
2016-04-27;7345000;3435000;9.5;13.5;5.6;1.4;8849;8.11;lintupirtti;2.0;NaN;NaN
2016-04-28;7345000;3435000;5.6;10.6;1.7;1.7;7936;8.1;lintupirtti;2.0;NaN;NaN
2016-04-29;7345000;3435000;8.9;17.9;4.3;0.2;13829;7.4;lintupirtti;2.0;NaN;NaN
2016-04-30;7345000;3435000;6.9;14.2;0.0;0.0;17131;6.87;lintupirtti;2.0;NaN;NaN
2016-05-01;7345000;3435000;9.9;16.5;1.1;0.0;16609;6.19;lintupirtti;2.0;NaN;NaN
2016-05-02;7345000;3435000;6.6;12.1;0.7;0.0;15476;6.19;lintupirtti;2.0;NaN;NaN
2016-05-03;7345000;3435000;7.8;15.3;-2.0;0.0;21158;5.77;lintupirtti;2.0;NaN;NaN
2016-05-04;7345000;3435000;10.0;17.8;1.5;0.0;20478;6.84;lintupirtti;2.0;NaN;NaN
2016-05-05;7345000;3435000;9.7;16.0;2.3;0.0;23202;6.0;lintupirtti;2.0;NaN;NaN
2016-05-06;7345000;3435000;9.6;17.8;-0.1;0.0;17638;5.84;lintupirtti;2.0;NaN;NaN
2016-05-07;7345000;3435000;11.2;18.1;0.8;0.0;19650;6.15;lintupirtti;2.0;NaN;NaN
2016-05-08;7345000;3435000;11.3;17.9;3.8;0.0;18255;6.3;lintupirtti;2.0;NaN;NaN
2016-05-09;7345000;3435000;9.1;15.1;-0.2;2.1;22933;5.08;lintupirtti;2.0;NaN;NaN
2016-05-10;7345000;3435000;7.6;12.6;4.3;0.3;12318;6.62;lintupirtti;2.0;NaN;NaN
2016-05-11;7345000;3435000;7.2;12.5;1.6;0.0;19386;5.38;lintupirtti;2.0;NaN;NaN
2016-05-12;7345000;3435000;8.1;13.4;0.6;3.0;23045;5.21;lintupirtti;2.0;NaN;NaN
2016-05-13;7345000;3435000;5.6;10.0;3.7;3.8;9634;7.61;lintupirtti;2.0;NaN;NaN
2016-05-14;7345000;3435000;5.6;9.2;2.5;6.8;7675;7.99;lintupirtti;2.0;NaN;NaN
2016-05-15;7345000;3435000;7.1;10.8;5.1;0.0;6503;8.89;lintupirtti;2.0;NaN;NaN
2016-05-16;7345000;3435000;9.2;14.7;1.3;1.2;17196;7.28;lintupirtti;2.0;NaN;NaN
2016-05-17;7345000;3435000;6.7;11.3;3.4;1.4;10514;7.27;lintupirtti;2.0;NaN;NaN
2016-05-18;7345000;3435000;4.7;10.3;-1.1;1.4;13425;6.2;lintupirtti;2.0;NaN;NaN
2016-05-19;7345000;3435000;5.9;10.9;1.5;6.4;11079;8.04;lintupirtti;2.0;NaN;NaN
2016-05-20;7345000;3435000;8.1;13.8;1.8;0.0;25910;5.54;lintupirtti;2.0;NaN;NaN
2016-05-21;7345000;3435000;12.4;18.6;1.8;8.6;20042;6.89;lintupirtti;2.0;NaN;NaN
2016-05-22;7345000;3435000;9.3;15.6;6.7;0.5;12340;10.14;lintupirtti;2.0;NaN;NaN
2016-05-23;7345000;3435000;13.2;18.7;4.0;0.5;14528;10.87;lintupirtti;2.0;NaN;NaN
2016-05-24;7345000;3435000;12.3;16.9;9.9;1.2;9692;11.77;lintupirtti;2.0;NaN;NaN
2016-05-25;7345000;3435000;12.6;17.2;6.4;0.0;12624;9.01;lintupirtti;2.0;NaN;NaN
2016-05-26;7345000;3435000;12.1;16.5;8.1;0.1;21652;7.26;lintupirtti;2.0;NaN;NaN
2016-05-27;7345000;3435000;12.2;18.0;4.1;0.0;26130;6.69;lintupirtti;2.0;NaN;NaN
2016-05-28;7345000;3435000;14.9;21.4;4.8;0.0;27254;8.54;lintupirtti;2.0;NaN;NaN
2016-05-29;7345000;3435000;16.6;23.8;6.0;0.0;26715;10.64;lintupirtti;2.0;NaN;NaN
2016-05-30;7345000;3435000;18.2;25.7;8.1;5.4;23386;12.07;lintupirtti;2.0;NaN;NaN
2016-05-31;7345000;3435000;17.9;24.4;11.8;2.0;23381;12.29;lintupirtti;2.0;NaN;NaN
2016-06-01;7345000;3435000;16.9;23.5;12.4;3.1;17218;14.08;lintupirtti;2.0;NaN;NaN
2016-06-02;7345000;3435000;14.8;20.4;9.8;0.0;28661;7.58;lintupirtti;2.0;NaN;NaN
2016-06-03;7345000;3435000;11.7;17.7;8.3;0.0;24455;5.84;lintupirtti;2.0;NaN;NaN
2016-06-04;7345000;3435000;7.1;11.7;4.4;0.5;21876;5.96;lintupirtti;2.0;NaN;NaN
2016-06-05;7345000;3435000;6.6;9.8;2.3;0.0;14357;5.5;lintupirtti;2.0;NaN;NaN
2016-06-06;7345000;3435000;8.6;13.7;4.4;0.0;21871;5.45;lintupirtti;2.0;NaN;NaN
2016-06-07;7345000;3435000;10.7;16.1;3.2;3.3;17017;8.07;lintupirtti;2.0;NaN;NaN
2016-06-08;7345000;3435000;6.5;11.9;3.7;15.2;14158;8.3;lintupirtti;2.0;NaN;NaN
2016-06-09;7345000;3435000;4.5;8.3;0.9;4.9;10456;7.73;lintupirtti;2.0;NaN;NaN
2016-06-10;7345000;3435000;8.9;12.6;6.1;0.3;16292;7.56;lintupirtti;2.0;NaN;NaN
2016-06-11;7345000;3435000;9.4;14.1;6.1;0.7;18832;7.26;lintupirtti;2.0;NaN;NaN
2016-06-12;7345000;3435000;10.8;16.6;2.3;0.1;22419;6.96;lintupirtti;2.0;NaN;NaN
2016-06-13;7345000;3435000;12.2;18.7;2.4;3.7;21787;8.15;lintupirtti;2.0;NaN;NaN
2016-06-14;7345000;3435000;10.6;16.3;6.7;1.4;19206;9.1;lintupirtti;2.0;NaN;NaN
2016-06-15;7345000;3435000;12.2;18.5;2.2;0.0;22856;7.62;lintupirtti;2.0;NaN;NaN
2016-06-16;7345000;3435000;17.3;23.2;9.6;4.1;18929;9.46;lintupirtti;2.0;NaN;NaN
2016-06-17;7345000;3435000;13.7;17.7;11.6;13.3;5055;14.5;lintupirtti;2.0;NaN;NaN
2016-06-18;7345000;3435000;16.0;21.4;12.3;21.0;11263;16.09;lintupirtti;2.0;NaN;NaN
2016-06-19;7345000;3435000;13.9;17.4;12.2;3.4;10122;14.37;lintupirtti;2.0;NaN;NaN
2016-06-20;7345000;3435000;11.7;15.1;8.9;0.0;20724;9.83;lintupirtti;2.0;NaN;NaN
2016-06-21;7345000;3435000;14.1;19.7;7.0;0.1;19007;11.18;lintupirtti;2.0;NaN;NaN
2016-06-22;7345000;3435000;15.2;20.3;11.6;0.0;19860;11.1;lintupirtti;2.0;NaN;NaN
2016-06-23;7345000;3435000;16.3;22.4;7.1;0.0;24999;9.43;lintupirtti;2.0;NaN;NaN
2016-06-24;7345000;3435000;16.1;21.7;10.6;6.9;19419;12.34;lintupirtti;2.0;NaN;NaN
2016-06-25;7345000;3435000;15.9;21.4;11.3;3.6;16940;13.74;lintupirtti;2.0;NaN;NaN
2016-06-26;7345000;3435000;16.0;21.2;8.2;0.2;22426;10.51;lintupirtti;2.0;NaN;NaN
2016-06-27;7345000;3435000;18.2;23.3;10.0;1.9;21307;10.36;lintupirtti;2.0;NaN;NaN
2016-06-28;7345000;3435000;15.1;19.9;13.1;1.3;8180;14.23;lintupirtti;2.0;NaN;NaN
2016-06-29;7345000;3435000;16.3;21.0;11.0;5.3;13460;14.93;lintupirtti;2.0;NaN;NaN
2016-06-30;7345000;3435000;17.3;24.5;12.2;6.7;18121;15.42;lintupirtti;2.0;NaN;NaN
2016-07-01;7345000;3435000;17.6;22.0;14.0;0.3;17016;15.0;lintupirtti;2.0;NaN;NaN
2016-07-02;7345000;3435000;18.8;22.4;13.8;1.6;16325;15.54;lintupirtti;2.0;NaN;NaN
2016-07-03;7343500;3439500;17.4;22.8;14.5;1.9;14166;15.0;lintupirtti;2.0;0.0;NaN
2016-07-04;7343500;3439500;12.7;15.6;10.4;9.2;6113;12.9;lintupirtti;2.0;0.0;NaN
2016-07-05;7343500;3439500;16.4;24.2;10.8;27.5;20387;17.2;lintupirtti;2.0;0.0;NaN
2016-07-06;7343500;3439500;18.4;24.7;15.4;6.8;15700;17.3;lintupirtti;2.0;0.0;NaN
2016-07-07;7343500;3439500;17.2;21.9;15.2;10.2;15880;17.2;lintupirtti;2.0;0.0;NaN
2016-07-08;7343500;3439500;15.4;19.5;12.9;1.9;12794;14.7;lintupirtti;2.0;0.0;NaN
2016-07-09;7343500;3439500;13.9;16.1;11.9;2.8;10361;13.3;lintupirtti;2.0;0.0;NaN
2016-07-10;7343500;3439500;15.6;20.2;10.9;0.1;16931;13.0;lintupirtti;2.0;0.0;NaN
2016-07-11;7343500;3439500;17.1;22.6;9.4;0.1;21949;13.3;lintupirtti;2.0;0.0;NaN
2016-07-12;7343500;3439500;18.3;25.3;10.0;0.4;22759;13.2;lintupirtti;2.0;0.0;NaN
2016-07-13;7343500;3439500;17.3;22.5;13.0;0.7;30668;14.5;lintupirtti;2.0;0.0;NaN
2016-07-14;7343500;3439500;17.1;23.4;11.2;9.9;27428;15.2;lintupirtti;2.0;0.0;NaN
2016-07-15;7343500;3439500;17.7;22.5;11.3;4.6;16441;15.3;lintupirtti;2.0;0.0;NaN
2016-07-16;7343500;3439500;15.9;19.7;14.4;9.5;6037;16.7;lintupirtti;2.0;0.0;NaN
2016-07-17;7343500;3439500;15.1;19.3;13.2;4.2;15070;14.7;lintupirtti;2.0;0.0;NaN
2016-07-18;7343500;3439500;14.7;19.2;10.6;2.3;14576;12.7;lintupirtti;2.0;0.0;NaN
2016-07-19;7343500;3439500;14.4;19.4;7.8;0.0;22417;9.5;lintupirtti;2.0;0.0;NaN
2016-07-20;7343500;3439500;16.3;22.5;5.9;0.0;26042;10.0;lintupirtti;2.0;0.0;NaN
2016-07-21;7343500;3439500;18.1;24.5;7.9;0.0;25135;10.6;lintupirtti;2.0;0.0;NaN
2016-07-22;7343500;3439500;19.7;25.9;9.5;0.0;25556;10.8;lintupirtti;2.0;0.0;NaN
2016-07-23;7343500;3439500;18.9;24.5;11.5;0.0;22471;14.4;lintupirtti;2.0;0.0;NaN
2016-07-24;7343500;3439500;20.4;25.9;13.3;4.2;19876;16.9;lintupirtti;2.0;0.0;NaN
2016-07-25;7343500;3439500;19.9;25.2;14.4;0.0;19980;17.3;lintupirtti;2.0;0.0;NaN
2016-07-26;7343500;3439500;19.8;25.9;12.9;1.1;26554;17.2;lintupirtti;2.0;0.0;NaN
2016-07-27;7343500;3439500;18.2;23.1;14.2;6.9;15664;17.2;lintupirtti;2.0;0.0;NaN
2016-07-28;7343500;3439500;18.6;22.8;14.1;0.0;30341;15.2;lintupirtti;2.0;0.0;NaN
2016-07-29;7343500;3439500;18.0;23.0;12.3;0.3;15458;15.2;lintupirtti;2.0;0.0;NaN
2016-07-30;7343500;3439500;18.5;24.4;10.7;0.0;23778;14.8;lintupirtti;2.0;0.0;NaN
2016-07-31;7343500;3439500;17.0;22.8;11.8;12.9;13493;16.6;lintupirtti;2.0;0.0;NaN
2016-08-01;7343500;3439500;16.3;20.6;13.2;2.0;16488;14.5;lintupirtti;2.0;0.0;NaN
2016-08-02;7343500;3439500;14.2;18.9;9.6;4.1;16816;13.8;lintupirtti;2.0;0.0;NaN
2016-08-03;7343500;3439500;13.2;18.1;10.5;15.1;12931;13.9;lintupirtti;2.0;0.0;NaN
2016-08-04;7343500;3439500;14.6;19.7;9.9;6.5;14249;13.8;lintupirtti;2.0;0.0;NaN
2016-08-05;7343500;3439500;15.9;21.7;9.6;0.0;16859;13.5;lintupirtti;2.0;0.0;NaN
2016-08-06;7343500;3439500;16.7;22.9;9.8;0.0;21733;13.2;lintupirtti;2.0;0.0;NaN
2016-08-07;7343500;3439500;16.1;20.8;10.7;2.3;15404;15.3;lintupirtti;2.0;0.0;NaN
2016-08-08;7343500;3439500;16.9;21.6;11.7;2.4;20408;14.9;lintupirtti;2.0;0.0;NaN
2016-08-09;7343500;3439500;14.4;17.8;12.7;8.0;11120;13.9;lintupirtti;2.0;0.0;NaN
2016-08-10;7343500;3439500;12.9;16.9;9.7;6.3;11448;11.6;lintupirtti;2.0;0.0;NaN
2016-08-11;7343500;3439500;12.1;15.8;9.2;4.3;11329;11.9;lintupirtti;2.0;0.0;NaN
2016-08-12;7343500;3439500;10.0;13.3;6.6;7.3;7168;11.2;lintupirtti;2.0;0.0;NaN
2016-08-13;7343500;3439500;10.1;13.8;6.1;9.8;6484;11.5;lintupirtti;2.0;0.0;NaN
2016-08-14;7343500;3439500;12.5;14.6;10.0;0.4;8190;13.6;lintupirtti;2.0;0.0;NaN
2016-08-15;7343500;3439500;12.8;14.8;10.8;0.0;6268;13.1;lintupirtti;2.0;0.0;NaN
2016-08-16;7343500;3439500;12.5;15.0;10.6;0.0;11466;11.0;lintupirtti;2.0;0.0;NaN
2016-08-17;7343500;3439500;11.9;14.7;9.1;0.0;4396;11.2;lintupirtti;2.0;0.0;NaN
2016-08-18;7343500;3439500;15.5;20.7;10.7;0.4;13561;13.5;lintupirtti;2.0;0.0;NaN
2016-08-19;7343500;3439500;15.4;19.5;10.7;1.3;6167;15.6;lintupirtti;2.0;0.0;NaN
2016-08-20;7343500;3439500;15.7;19.4;11.6;1.9;5436;16.0;lintupirtti;2.0;0.0;NaN
2016-08-21;7343500;3439500;14.1;16.5;12.0;2.5;11272;14.9;lintupirtti;2.0;0.0;NaN
2016-08-22;7343500;3439500;15.0;17.2;13.1;16.0;2063;16.8;lintupirtti;2.0;0.0;NaN
2016-08-23;7343500;3439500;12.7;17.2;10.2;0.2;4792;12.6;lintupirtti;2.0;0.0;NaN
2016-08-24;7343500;3439500;10.9;16.7;7.7;0.2;17345;9.1;lintupirtti;2.0;0.0;NaN
2016-08-25;7343500;3439500;9.8;13.5;4.5;6.9;2992;11.9;lintupirtti;2.0;0.0;NaN
2016-08-26;7343500;3439500;10.7;16.2;5.7;10.6;16466;9.6;lintupirtti;2.0;0.0;NaN
2016-08-27;7343500;3439500;8.8;13.1;6.6;11.4;2110;10.4;lintupirtti;2.0;0.0;NaN
2016-08-28;7343500;3439500;7.1;13.0;0.4;0.0;14306;7.2;lintupirtti;2.0;0.0;NaN
2016-08-29;7343500;3439500;8.4;15.1;1.9;0.0;15570;8.2;lintupirtti;2.0;0.0;NaN
2016-08-30;7343500;3439500;8.7;15.6;0.9;1.5;18277;9.7;lintupirtti;2.0;0.0;NaN
2016-08-31;7343500;3439500;9.6;14.6;3.6;0.6;15602;10.0;lintupirtti;2.0;0.0;NaN
2016-09-01;7343500;3439500;14.1;18.0;11.0;0.2;8467;13.2;lintupirtti;2.0;0.0;NaN
2016-09-02;7343500;3439500;10.2;14.8;7.2;2.8;9936;11.0;lintupirtti;2.0;0.0;NaN
2016-09-03;7343500;3439500;6.9;12.6;3.2;0.5;13817;8.2;lintupirtti;2.0;0.0;NaN
2016-09-04;7343500;3439500;9.7;17.2;1.6;1.7;14242;9.5;lintupirtti;2.0;0.0;NaN
2016-09-05;7343500;3439500;8.2;13.2;4.7;0.1;13187;7.8;lintupirtti;2.0;0.0;NaN
2016-09-06;7343500;3439500;7.4;13.0;-0.8;2.7;17777;8.1;lintupirtti;2.0;0.0;NaN
2016-09-07;7343500;3439500;11.7;15.8;8.8;6.8;5515;12.2;lintupirtti;2.0;0.0;NaN
2016-09-08;7343500;3439500;9.3;12.2;7.7;0.0;6134;9.8;lintupirtti;2.0;0.0;NaN
2016-09-09;7343500;3439500;9.4;13.8;5.1;2.6;14389;9.5;lintupirtti;2.0;0.0;NaN
2016-09-10;7343500;3439500;9.8;12.2;6.3;0.1;2120;10.6;lintupirtti;2.0;0.0;NaN
2016-09-11;7343500;3439500;11.9;14.3;9.0;5.9;4730;13.0;lintupirtti;2.0;0.0;NaN
2016-09-12;7343500;3439500;10.7;13.9;8.5;0.2;3406;10.3;lintupirtti;2.0;0.0;NaN
2016-09-13;7343500;3439500;7.6;14.2;1.7;0.0;11930;8.4;lintupirtti;2.0;0.0;NaN
2016-09-14;7343500;3439500;8.9;15.5;1.0;1.4;8849;10.0;lintupirtti;2.0;0.0;NaN
2016-09-15;7343500;3439500;10.5;14.4;8.0;0.1;6556;10.2;lintupirtti;2.0;0.0;NaN
2016-09-16;7343500;3439500;6.2;11.1;2.2;0.0;11081;7.2;lintupirtti;2.0;0.0;NaN
2016-09-17;7343500;3439500;5.4;12.2;-0.1;0.0;10721;6.8;lintupirtti;2.0;0.0;NaN
2016-09-18;7343500;3439500;6.5;13.3;-0.9;0.0;15638;8.3;lintupirtti;2.0;0.0;NaN
2016-09-19;7343500;3439500;8.5;11.9;3.0;0.0;1847;10.7;lintupirtti;2.0;0.0;NaN
2016-09-20;7343500;3439500;9.4;11.6;6.7;1.2;1800;11.2;lintupirtti;2.0;0.0;NaN
2016-09-21;7343500;3439500;10.5;12.6;7.8;0.2;1667;11.6;lintupirtti;2.0;0.0;NaN
2016-09-22;7343500;3439500;8.0;10.6;6.3;0.0;4630;8.5;lintupirtti;2.0;0.0;NaN
2016-09-23;7343500;3439500;7.6;9.2;5.7;0.1;4579;8.2;lintupirtti;2.0;0.0;NaN
2016-09-24;7343500;3439500;7.3;9.1;6.2;0.0;2095;8.6;lintupirtti;2.0;0.0;NaN
2016-09-25;7343500;3439500;8.9;12.4;5.2;0.1;3128;10.5;lintupirtti;2.0;0.0;NaN
2016-09-26;7343500;3439500;11.0;12.0;9.1;0.2;3931;12.2;lintupirtti;2.0;0.0;NaN
2016-09-27;7343500;3439500;11.7;13.4;9.9;1.4;1955;12.9;lintupirtti;2.0;0.0;NaN
2016-09-28;7343500;3439500;11.2;12.4;10.0;8.9;1595;11.9;lintupirtti;2.0;0.0;NaN
2016-09-29;7343500;3439500;9.8;10.8;8.6;12.4;3877;11.4;lintupirtti;2.0;0.0;NaN
2016-09-30;7343500;3439500;8.1;10.4;6.8;0.8;1678;9.5;lintupirtti;2.0;0.0;NaN
2016-10-01;7343500;3439500;7.1;10.7;3.9;0.1;9367;8.3;lintupirtti;2.0;0.0;NaN
2016-10-02;7343500;3439500;4.8;10.5;0.7;0.0;7463;6.8;lintupirtti;2.0;0.0;NaN
2016-10-03;7343500;3439500;2.8;7.5;-1.4;0.0;6998;5.7;lintupirtti;2.0;0.0;NaN
2016-10-04;7343500;3439500;1.3;7.1;-2.3;0.0;6757;5.5;lintupirtti;2.0;0.0;NaN
2016-10-05;7343500;3439500;2.3;8.4;-4.4;0.0;5436;6.3;lintupirtti;2.0;0.0;NaN
2016-10-06;7343500;3439500;2.7;9.1;-0.9;0.0;5587;6.9;lintupirtti;2.0;0.0;NaN
2016-10-07;7343500;3439500;3.8;7.8;-1.0;0.0;4698;6.7;lintupirtti;2.0;0.0;NaN
2016-10-08;7343500;3439500;4.1;6.6;0.6;0.0;2250;7.4;lintupirtti;2.0;0.0;NaN
2016-10-09;7343500;3439500;5.4;7.3;3.9;0.0;3924;7.5;lintupirtti;2.0;0.0;NaN
2016-10-10;7343500;3439500;3.8;5.5;2.4;0.0;2466;6.6;lintupirtti;2.0;0.0;NaN
2016-10-11;7343500;3439500;2.2;4.5;0.8;0.0;2927;6.5;lintupirtti;2.0;0.0;NaN
2016-10-12;7343500;3439500;0.1;3.2;-2.0;0.0;3092;6.1;lintupirtti;2.0;0.0;NaN
2016-10-13;7343500;3439500;0.3;5.5;-2.9;0.0;3946;6.1;lintupirtti;2.0;0.0;NaN
2016-10-14;7343500;3439500;1.5;7.9;-1.5;0.0;7492;6.5;lintupirtti;2.0;0.0;NaN
2016-10-15;7343500;3439500;2.6;4.4;-1.8;0.7;799;7.3;lintupirtti;2.0;0.0;NaN
2016-10-16;7343500;3439500;3.0;4.5;1.4;0.1;1912;6.5;lintupirtti;2.0;0.0;NaN
2016-10-17;7343500;3439500;2.5;3.8;0.8;0.0;954;6.7;lintupirtti;2.0;0.0;NaN
2016-10-18;7343500;3439500;4.6;5.5;2.4;1.1;310;7.6;lintupirtti;2.0;0.0;NaN
2016-10-19;7343500;3439500;5.0;5.9;3.5;0.5;680;7.9;lintupirtti;2.0;0.0;NaN
2016-10-20;7343500;3439500;4.0;5.0;2.6;0.5;947;7.9;lintupirtti;2.0;0.0;NaN
2016-10-21;7343500;3439500;3.0;4.1;1.6;1.5;547;7.4;lintupirtti;2.0;0.0;NaN
2016-10-22;7343500;3439500;2.0;3.7;0.7;0.4;799;6.7;lintupirtti;2.0;0.0;NaN
2016-10-23;7343500;3439500;0.6;1.5;-0.1;0.0;2758;5.4;lintupirtti;2.0;0.0;NaN
2016-10-24;7343500;3439500;1.9;2.5;0.4;0.1;1418;6.0;lintupirtti;2.0;0.0;NaN
2016-10-25;7343500;3439500;0.7;2.4;-1.1;0.3;1091;5.8;lintupirtti;2.0;0.0;NaN
2016-10-26;7343500;3439500;-2.1;-0.6;-3.3;0.0;1998;4.7;lintupirtti;2.0;0.0;NaN
2016-10-27;7343500;3439500;-1.6;-0.2;-5.0;3.5;1645;5.2;lintupirtti;2.0;0.0;NaN
2016-10-28;7343500;3439500;2.6;4.6;-0.3;0.6;533;7.3;lintupirtti;2.0;0.0;NaN
2016-10-29;7343500;3439500;-0.4;1.5;-2.0;0.1;976;5.8;lintupirtti;2.0;0.0;NaN
2016-10-30;7343500;3439500;0.3;1.5;-1.2;0.3;706;6.1;lintupirtti;2.0;0.0;NaN
2016-10-31;7343500;3439500;0.9;1.8;-0.6;0.0;583;6.4;lintupirtti;2.0;0.0;NaN
2016-11-01;7343500;3439500;0.5;0.8;-0.1;0.4;497;6.2;lintupirtti;2.0;0.0;0.0
2016-11-02;7343500;3439500;-0.6;0.1;-1.5;0.3;792;5.5;lintupirtti;2.0;0.0;0.0
2016-11-03;7343500;3439500;-2.1;-0.8;-3.8;0.2;1102;4.9;lintupirtti;2.0;0.0;0.0
2016-11-04;7343500;3439500;-5.6;-2.6;-8.7;0.1;936;3.6;lintupirtti;2.0;0.0;0.0
2016-11-05;7343500;3439500;-9.1;-6.9;-12.1;0.0;1181;2.8;lintupirtti;2.0;0.0;0.0
2016-11-06;7343500;3439500;-9.8;-7.9;-13.3;0.0;1339;2.7;lintupirtti;2.0;0.0;0.0
2016-11-07;7343500;3439500;-10.3;-7.4;-13.4;0.0;1213;2.5;lintupirtti;2.0;0.0;0.0
2016-11-08;7343500;3439500;-10.7;-7.6;-13.9;0.0;1210;2.4;lintupirtti;2.0;2.0;0.0
2016-11-09;7343500;3439500;-9.5;-5.6;-15.2;0.0;551;2.8;lintupirtti;2.0;2.0;0.0
2016-11-10;7343500;3439500;-14.3;-10.4;-18.8;0.4;1231;1.8;lintupirtti;2.0;2.0;0.0
2016-11-11;7343500;3439500;-9.8;-7.7;-14.3;1.9;317;2.7;lintupirtti;2.0;3.0;0.0
2016-11-12;7343500;3439500;-14.1;-10.0;-17.5;0.0;785;1.9;lintupirtti;2.0;6.0;0.0
2016-11-13;7343500;3439500;-7.3;-2.4;-18.0;0.5;328;3.9;lintupirtti;2.0;6.0;0.0
2016-11-14;7343500;3439500;-4.8;-1.5;-8.6;2.0;277;4.2;lintupirtti;2.0;6.0;0.0
2016-11-15;7343500;3439500;-2.7;-2.0;-7.7;5.9;126;5.0;lintupirtti;2.0;7.0;0.0
2016-11-16;7343500;3439500;-0.5;0.2;-1.8;0.9;187;5.8;lintupirtti;2.0;11.0;0.0
2016-11-17;7343500;3439500;-0.3;0.3;-1.9;1.7;176;5.9;lintupirtti;2.0;11.0;0.0
2016-11-18;7343500;3439500;1.0;1.4;0.1;16.2;158;6.3;lintupirtti;2.0;11.0;0.0
2016-11-19;7343500;3439500;1.1;2.1;-0.3;4.6;180;6.5;lintupirtti;2.0;21.0;0.0
2016-11-20;7343500;3439500;1.5;2.4;0.6;1.3;97;6.5;lintupirtti;2.0;14.0;0.0
