date,site,plot,manual_min,manual_max,manual_median,logger_raw,logger_corrected,logger_pred_min,logger_pred_max,logger_pred_mean,manual_pred_min,manual_pred_max,manual_pred_mean
2015-08-17,Sinilammenneva,2,55.0,69.0,65.0,,,,,,58.2,65.0,60.63333333333333
2015-08-17,Sinilammenneva,3,48.0,66.0,57.0,,,,,,50.45,57.25,52.88333333333333
2015-08-17,Sinilammenneva,4,40.0,55.0,50.5,,,,,,46.6375,53.4375,49.07083333333333
2015-08-17,Sinilammenneva,5,35.0,53.0,46.0,,,,,,46.0,52.8,48.43333333333334
2015-08-17,Sinilammenneva,6,32.0,63.0,42.0,,,,,,42.225,49.025,44.65833333333333
2015-08-17,Sinilammenneva,7,37.0,70.0,54.0,,,,,,48.1375,54.9375,50.57083333333333
2015-08-17,Sinilammenneva,8,26.0,66.0,51.0,,,,,,50.5,57.3,52.93333333333334
2015-08-18,Havusuo,1,40.0,60.0,49.0,,,,,,49.0,52.22727272727273,50.61363636363636
2015-08-18,Havusuo,2,22.0,57.0,38.0,,,,,,37.72727272727273,40.95454545454545,39.34090909090909
2015-08-18,Havusuo,3,38.0,54.0,51.0,,,,,,44.90909090909091,48.13636363636364,46.52272727272727
2015-08-18,Havusuo,4,25.0,46.0,39.5,,,,,,36.27272727272727,39.5,37.88636363636364
2015-08-19,Havusuo,1,,,,,,,,,,,
2015-08-19,Havusuo,2,,,,,,,,,,,
2015-08-19,Havusuo,3,,,,,,,,,,,
2015-08-19,Havusuo,4,,,,,,,,,,,
2015-08-19,Paroninkorpi,1,65.0,89.0,79.0,,,,,,79.33333333333333,84.30952380952381,81.85714285714286
2015-08-19,Paroninkorpi,2,76.0,94.0,83.0,,,,,,84.28571428571429,89.26190476190476,86.80952380952382
2015-08-19,Paroninkorpi,3,70.0,84.0,79.0,,,,,,79.0,83.97619047619048,81.52380952380952
2015-08-19,Paroninkorpi,4,66.0,84.0,74.0,,,,,,71.80952380952381,76.78571428571429,74.33333333333334
2015-08-19,Paroninkorpi,5,69.0,94.0,80.0,,,,,,76.45238095238095,81.42857142857143,78.97619047619048
2015-08-19,Paroninkorpi,6,70.0,89.0,82.0,,,,,,80.14285714285714,85.11904761904762,82.66666666666667
2015-08-19,Paroninkorpi,7,71.0,94.0,85.0,,,,,,79.33333333333333,84.30952380952381,81.85714285714286
2015-08-19,Paroninkorpi,8,71.0,78.0,73.0,,,,,,72.47619047619048,77.45238095238095,75.0
2015-08-19,Paroninkorpi,9,67.0,81.0,75.0,,,,,,73.30952380952381,78.28571428571429,75.83333333333334
2015-08-19,Paroninkorpi,10,60.0,76.0,73.0,,,,,,68.9047619047619,73.88095238095238,71.42857142857142
2015-08-19,Paroninkorpi,11,68.0,85.0,73.0,,,,,,70.35714285714286,75.33333333333333,72.88095238095238
2015-08-19,Paroninkorpi,12,63.0,93.0,73.5,,,,,,73.4047619047619,78.38095238095238,75.92857142857142
2015-08-19,Paroninkorpi,13,65.0,91.0,78.0,,,,,,68.14285714285714,73.11904761904762,70.66666666666667
2015-08-19,Paroninkorpi,14,67.0,89.0,76.0,,,,,,66.30952380952381,71.28571428571429,68.83333333333334
2015-08-19,Paroninkorpi,15,66.0,81.0,73.0,,,,,,68.02380952380952,73.0,70.54761904761904
2015-08-19,Vaarajoki,1,26.0,80.0,63.0,,,,,,55.76470588235294,55.76470588235294,55.76470588235294
2015-08-19,Vaarajoki,2,,,,,,,,,51.84375,51.84375,51.84375
2015-08-19,Vaarajoki,3,43.0,55.0,54.0,,,,,,51.78125,51.78125,51.78125
2015-08-19,Vaarajoki,4,25.0,55.0,40.5,,,,,,42.28125,42.28125,42.28125
2015-08-19,Vaarajoki,5,27.0,66.0,48.0,,,,,,48.0,48.0,48.0
2015-08-19,Vaarajoki,6,60.0,76.0,68.0,,,,,,64.14705882352942,64.14705882352942,64.14705882352942
2015-08-20,Havusuo,1,,,,,,,,,,,
2015-08-20,Havusuo,2,,,,,,,,,,,
2015-08-20,Havusuo,3,,,,,,,,,,,
2015-08-20,Havusuo,4,,,,,,,,,,,
2015-08-20,Rouvanlehto,1,33.0,77.0,64.0,,,,,,59.0,64.0,61.5
2015-08-20,Rouvanlehto,2,56.0,82.0,69.0,,,,,,63.53333333333333,68.53333333333333,66.03333333333333
2015-08-20,Rouvanlehto,3,47.0,70.0,64.0,,,,,,56.333333333333336,61.333333333333336,58.833333333333336
2015-08-20,Rouvanlehto,4,43.0,58.0,51.0,,,,,,45.666666666666664,50.666666666666664,48.166666666666664
2015-08-20,Rouvanlehto,5,40.0,75.0,50.0,,,,,,50.333333333333336,55.333333333333336,52.833333333333336
2015-08-20,Rouvanlehto,6,39.0,75.0,48.0,,,,,,48.0,53.0,50.5
2015-08-21,Havusuo,1,,,,,,,,,,,
2015-08-21,Havusuo,2,,,,,,,,,,,
2015-08-21,Havusuo,3,,,,,,,,,,,
2015-08-21,Havusuo,4,,,,,,,,,,,
2015-08-22,Havusuo,1,,,,,,,,,,,
2015-08-22,Havusuo,2,,,,,,,,,,,
2015-08-22,Havusuo,3,,,,,,,,,,,
2015-08-22,Havusuo,4,,,,,,,,,,,
2015-08-23,Havusuo,1,,,,,,,,,,,
2015-08-23,Havusuo,2,,,,,,,,,,,
2015-08-23,Havusuo,3,,,,,,,,,,,
2015-08-23,Havusuo,4,,,,,,,,,,,
2015-08-24,Havusuo,1,,,,,,,,,,,
2015-08-24,Havusuo,2,,,,,,,,,,,
2015-08-24,Havusuo,3,,,,,,,,,,,
2015-08-24,Havusuo,4,,,,,,,,,,,
2015-08-25,Havusuo,1,,,,,,,,,,,
2015-08-25,Havusuo,2,,,,,,,,,,,
2015-08-25,Havusuo,3,,,,,,,,,,,
2015-08-25,Havusuo,4,,,,,,,,,,,
2015-08-25,Lintupirtti,1,25.0,59.0,36.0,,,,,,21.833333333333332,36.0,30.008333333333333
2015-08-25,Lintupirtti,2,8.0,34.0,15.0,,,,,,36.833333333333336,51.0,45.50833333333334
2015-08-25,Lintupirtti,3,20.0,45.0,32.0,,,,,,24.5,38.666666666666664,32.84166666666667
2015-08-25,Lintupirtti,4,16.0,63.0,25.0,,,,,,24.833333333333332,39.0,33.208333333333336
2015-08-25,Lintupirtti,13,28.0,65.0,44.0,,,,,,31.2,46.8,40.45
2015-08-25,Lintupirtti,14,26.0,49.0,34.0,,,,,,19.799999999999997,35.4,29.108333333333334
2015-08-25,Lintupirtti,15,30.0,55.0,35.0,,,,,,31.9,47.5,40.87083333333334
2015-08-25,Lintupirtti,16,22.0,47.0,31.0,,,,,,14.5,30.1,23.7375
2015-08-26,Havusuo,1,,,,,,,,,,,
2015-08-26,Havusuo,2,,,,,,,,,,,
2015-08-26,Havusuo,3,,,,,,,,,,,
2015-08-26,Havusuo,4,,,,,,,,,,,
2015-08-26,Lintupirtti,5,52.0,64.0,54.0,,,,,,45.4,61.0,54.650000000000006
2015-08-26,Lintupirtti,6,36.0,59.0,43.5,,,,,,34.0,49.6,43.25
2015-08-26,Lintupirtti,7,52.0,54.0,53.0,,,,,,55.6,71.2,64.85
2015-08-26,Lintupirtti,8,41.0,60.0,56.0,,,,,,48.8,64.4,58.050000000000004
2015-08-26,Lintupirtti,9,32.0,71.0,52.0,,,,,,52.0,66.16666666666667,60.891666666666666
2015-08-26,Lintupirtti,10,15.0,40.0,28.0,,,,,,22.2,37.8,31.45
2015-08-26,Lintupirtti,11,25.0,50.0,41.0,,,,,,33.0,48.6,42.25
2015-08-26,Lintupirtti,12,41.0,74.0,63.0,,,,,,48.0,63.6,57.25
2015-08-26,Rouvanlehto,1,53.0,81.0,65.0,,,,,,65.0,65.0,65.0
2015-08-26,Rouvanlehto,2,60.0,87.0,77.0,,,,,,69.53333333333333,69.53333333333333,69.53333333333333
2015-08-26,Rouvanlehto,3,52.0,75.0,65.0,,,,,,62.333333333333336,62.333333333333336,62.333333333333336
2015-08-26,Rouvanlehto,4,48.0,63.0,55.0,,,,,,51.666666666666664,51.666666666666664,51.666666666666664
2015-08-26,Rouvanlehto,5,42.0,84.0,56.0,,,,,,56.333333333333336,56.333333333333336,56.333333333333336
2015-08-26,Rouvanlehto,6,44.0,77.0,54.0,,,,,,54.0,54.0,54.0
2015-08-27,Havusuo,1,,,,,,,,,,,
2015-08-27,Havusuo,2,,,,,,,,,,,
2015-08-27,Havusuo,3,,,,,,,,,,,
2015-08-27,Havusuo,4,,,,,,,,,,,
2015-08-28,Havusuo,1,,,,,,,,,,,
2015-08-28,Havusuo,2,,,,,,,,,,,
2015-08-28,Havusuo,3,,,,,,,,,,,
2015-08-28,Havusuo,4,,,,,,,,,,,
2015-08-29,Havusuo,1,,,,,,,,,,,
2015-08-29,Havusuo,2,,,,,,,,,,,
2015-08-29,Havusuo,3,,,,,,,,,,,
2015-08-29,Havusuo,4,,,,,,,,,,,
2015-08-30,Havusuo,1,,,,,,,,,,,
2015-08-30,Havusuo,2,,,,,,,,,,,
2015-08-30,Havusuo,3,,,,,,,,,,,
2015-08-30,Havusuo,4,,,,,,,,,,,
2015-08-31,Havusuo,1,,,,,,,,,,,
2015-08-31,Havusuo,2,,,,,,,,,,,
2015-08-31,Havusuo,3,,,,,,,,,,,
2015-08-31,Havusuo,4,,,,,,,,,,,
2015-09-01,Havusuo,1,41.0,74.0,59.0,,,,,,59.0,61.72727272727273,60.36363636363636
2015-09-01,Havusuo,2,42.0,66.0,55.0,,,,,,47.72727272727273,50.45454545454545,49.09090909090909
2015-09-01,Havusuo,3,39.0,65.0,51.0,,,,,,54.90909090909091,57.63636363636364,56.27272727272727
2015-09-01,Havusuo,4,17.0,51.0,49.0,,,,,,46.27272727272727,49.0,47.63636363636364
2015-09-01,Sinilammenneva,1,26.0,55.0,37.0,,,,,,38.5125,53.8125,48.44583333333333
2015-09-01,Sinilammenneva,2,50.0,68.0,63.0,,,,,,47.7,63.0,57.63333333333333
2015-09-01,Sinilammenneva,3,38.0,68.0,57.0,,,,,,39.95,55.25,49.88333333333333
2015-09-01,Sinilammenneva,4,31.0,54.0,50.0,,,,,,36.1375,51.4375,46.07083333333333
2015-09-01,Sinilammenneva,5,38.0,60.0,50.0,,,,,,35.5,50.8,45.43333333333334
2015-09-01,Sinilammenneva,6,22.0,59.0,43.0,,,,,,31.725,47.025,41.65833333333333
2015-09-01,Sinilammenneva,7,32.0,71.0,46.0,,,,,,37.6375,52.9375,47.57083333333333
2015-09-01,Sinilammenneva,8,19.0,64.0,40.0,,,,,,40.0,55.3,49.93333333333334
2015-09-01,Vaarajoki,1,22.0,54.0,42.0,,,,,,38.46875,43.26470588235294,40.86672794117647
2015-09-01,Vaarajoki,2,25.0,43.0,35.0,,,,,,35.0,39.34375,37.171875
2015-09-01,Vaarajoki,3,29.0,49.0,36.0,,,,,,34.56666666666667,39.28125,36.92395833333333
2015-09-01,Vaarajoki,4,19.0,34.0,25.0,,,,,,25.333333333333336,29.78125,27.557291666666668
2015-09-01,Vaarajoki,5,15.0,40.0,35.5,,,,,,31.15625,35.5,33.328125
2015-09-01,Vaarajoki,6,38.0,54.0,45.0,,,,,,47.0625,51.64705882352941,49.35477941176471
2015-09-02,Havusuo,1,,,,,,,,,,,
2015-09-02,Havusuo,2,,,,,,,,,,,
2015-09-02,Havusuo,3,,,,,,,,,,,
2015-09-02,Havusuo,4,,,,,,,,,,,
2015-09-02,Rouvanlehto,1,43.0,61.0,49.0,,,,,,49.0,54.0,51.5
2015-09-02,Rouvanlehto,2,48.0,78.0,65.0,,,,,,53.53333333333333,58.53333333333333,56.03333333333333
2015-09-02,Rouvanlehto,3,48.0,62.0,52.0,,,,,,46.333333333333336,51.333333333333336,48.833333333333336
2015-09-02,Rouvanlehto,4,27.0,47.0,37.0,,,,,,35.666666666666664,40.666666666666664,38.166666666666664
2015-09-02,Rouvanlehto,5,35.0,80.0,46.0,,,,,,40.333333333333336,45.333333333333336,42.833333333333336
2015-09-02,Rouvanlehto,6,39.0,77.0,43.0,,,,,,38.0,43.0,40.5
2015-09-03,Havusuo,1,,,,,,,,,,,
2015-09-03,Havusuo,2,,,,,,,,,,,
2015-09-03,Havusuo,3,,,,,,,,,,,
2015-09-03,Havusuo,4,,,,,,,,,,,
2015-09-03,Paroninkorpi,1,68.0,93.0,84.5,,,,,,83.69047619047619,91.42857142857143,87.95714285714286
2015-09-03,Paroninkorpi,2,81.0,95.0,91.0,,,,,,88.64285714285714,96.38095238095238,92.90952380952382
2015-09-03,Paroninkorpi,3,77.0,91.0,84.0,,,,,,83.35714285714286,91.0952380952381,87.62380952380951
2015-09-03,Paroninkorpi,4,64.0,92.0,82.0,,,,,,76.16666666666667,83.9047619047619,80.43333333333334
2015-09-03,Paroninkorpi,5,73.0,94.0,86.0,,,,,,80.80952380952381,88.54761904761905,85.07619047619048
2015-09-03,Paroninkorpi,6,76.0,95.0,84.5,,,,,,84.5,92.23809523809524,88.76666666666668
2015-09-03,Paroninkorpi,7,75.0,91.0,79.0,,,,,,83.69047619047619,91.42857142857143,87.95714285714286
2015-09-03,Paroninkorpi,8,72.0,86.0,81.0,,,,,,76.83333333333333,84.57142857142857,81.1
2015-09-03,Paroninkorpi,9,72.0,93.0,83.0,,,,,,77.66666666666667,85.4047619047619,81.93333333333334
2015-09-03,Paroninkorpi,10,67.0,84.0,81.0,,,,,,73.26190476190476,81.0,77.52857142857142
2015-09-03,Paroninkorpi,11,66.0,91.0,80.0,,,,,,74.71428571428571,82.45238095238095,78.98095238095237
2015-09-03,Paroninkorpi,12,69.0,93.0,78.5,,,,,,77.76190476190476,85.5,82.02857142857142
2015-09-03,Paroninkorpi,13,76.0,91.0,84.0,,,,,,72.5,80.23809523809524,76.76666666666668
2015-09-03,Paroninkorpi,14,72.0,94.0,84.0,,,,,,70.66666666666667,78.4047619047619,74.93333333333334
2015-09-03,Paroninkorpi,15,66.0,90.0,80.0,,,,,,72.38095238095238,80.11904761904762,76.64761904761903
2015-09-04,Havusuo,1,,,,,,,,,,,
2015-09-04,Havusuo,2,,,,,,,,,,,
2015-09-04,Havusuo,3,,,,,,,,,,,
2015-09-04,Havusuo,4,,,,,,,,,,,
2015-09-05,Havusuo,1,,,,,,,,,,,
2015-09-05,Havusuo,2,,,,,,,,,,,
2015-09-05,Havusuo,3,,,,,,,,,,,
2015-09-05,Havusuo,4,,,,,,,,,,,
2015-09-06,Havusuo,1,,,,,,,,,,,
2015-09-06,Havusuo,2,,,,,,,,,,,
2015-09-06,Havusuo,3,,,,,,,,,,,
2015-09-06,Havusuo,4,,,,,,,,,,,
2015-09-07,Havusuo,1,,,,,,,,,,,
2015-09-07,Havusuo,2,,,,,,,,,,,
2015-09-07,Havusuo,3,,,,,,,,,,,
2015-09-07,Havusuo,4,,,,,,,,,,,
2015-09-08,Havusuo,1,,,,,,,,,,,
2015-09-08,Havusuo,2,,,,,,,,,,,
2015-09-08,Havusuo,3,,,,,,,,,,,
2015-09-08,Havusuo,4,,,,,,,,,,,
2015-09-09,Havusuo,1,,,,,,,,,,,
2015-09-09,Havusuo,2,,,,,,,,,,,
2015-09-09,Havusuo,3,,,,,,,,,,,
2015-09-09,Havusuo,4,,,,,,,,,,,
2015-09-09,Rouvanlehto,1,47.0,65.0,55.0,,,,,,55.0,59.0,57.0
2015-09-09,Rouvanlehto,2,53.0,78.0,69.0,,,,,,59.53333333333333,63.53333333333333,61.53333333333333
2015-09-09,Rouvanlehto,3,50.0,68.0,56.0,,,,,,52.333333333333336,56.333333333333336,54.333333333333336
2015-09-09,Rouvanlehto,4,28.0,48.0,40.0,,,,,,41.666666666666664,45.666666666666664,43.666666666666664
2015-09-09,Rouvanlehto,5,26.0,82.0,47.0,,,,,,46.333333333333336,50.333333333333336,48.333333333333336
2015-09-09,Rouvanlehto,6,40.0,78.0,48.0,,,,,,44.0,48.0,46.0
2015-09-10,Havusuo,1,,,,,,,,,,,
2015-09-10,Havusuo,2,,,,,,,,,,,
2015-09-10,Havusuo,3,,,,,,,,,,,
2015-09-10,Havusuo,4,,,,,,,,,,,
2015-09-10,Lintupirtti,1,6.0,34.0,21.0,,,,,,11.833333333333332,27.5,20.133333333333333
2015-09-10,Lintupirtti,2,9.0,25.0,13.0,,,,,,26.833333333333336,43.5,35.63333333333334
2015-09-10,Lintupirtti,3,15.0,25.0,17.0,,,,,,14.5,30.5,22.96666666666667
2015-09-10,Lintupirtti,4,9.0,40.0,17.0,,,,,,14.833333333333332,30.9,23.333333333333336
2015-09-10,Lintupirtti,5,43.0,59.0,52.5,,,,,,35.4,52.5,44.775000000000006
2015-09-10,Lintupirtti,6,20.0,46.0,26.0,,,,,,24.0,41.1,33.375
2015-09-10,Lintupirtti,7,40.0,54.0,46.5,,,,,,45.6,62.7,54.975
2015-09-10,Lintupirtti,8,22.0,55.0,41.0,,,,,,38.8,55.9,48.175
2015-09-10,Lintupirtti,9,34.0,59.0,42.0,,,,,,42.0,59.1,51.016666666666666
2015-09-10,Lintupirtti,10,5.0,23.0,19.0,,,,,,12.2,29.3,21.575
2015-09-10,Lintupirtti,11,19.0,37.0,24.0,,,,,,23.0,40.1,32.375
2015-09-10,Lintupirtti,12,29.0,60.0,42.0,,,,,,38.0,55.1,47.375
2015-09-10,Lintupirtti,13,1.0,43.0,31.0,,,,,,21.2,38.3,30.575
2015-09-10,Lintupirtti,14,8.0,38.0,18.0,,,,,,9.799999999999997,26.9,19.233333333333334
2015-09-10,Lintupirtti,15,13.0,32.0,20.0,,,,,,21.9,39.0,30.995833333333334
2015-09-10,Lintupirtti,16,4.0,32.0,13.0,,,,,,4.5,21.6,13.8625
2015-09-10,Vaarajoki,1,22.0,63.0,51.0,,,,,,48.26470588235294,50.46875,49.36672794117647
2015-09-10,Vaarajoki,2,42.0,49.0,47.0,,,,,,44.34375,47.0,45.671875
2015-09-10,Vaarajoki,3,35.0,60.0,44.0,,,,,,44.28125,46.56666666666667,45.42395833333333
2015-09-10,Vaarajoki,4,23.0,50.0,37.0,,,,,,34.78125,37.333333333333336,36.05729166666667
2015-09-10,Vaarajoki,5,22.0,45.0,40.5,,,,,,40.5,43.15625,41.828125
2015-09-10,Vaarajoki,6,53.0,73.0,61.0,,,,,,56.64705882352941,59.0625,57.85477941176471
2015-09-11,Havusuo,1,,,,,,,,,,,
2015-09-11,Havusuo,2,,,,,,,,,,,
2015-09-11,Havusuo,3,,,,,,,,,,,
2015-09-11,Havusuo,4,,,,,,,,,,,
2015-09-12,Havusuo,1,,,,,,,,,,,
2015-09-12,Havusuo,2,,,,,,,,,,,
2015-09-12,Havusuo,3,,,,,,,,,,,
2015-09-12,Havusuo,4,,,,,,,,,,,
2015-09-13,Havusuo,1,,,,,,,,,,,
2015-09-13,Havusuo,2,,,,,,,,,,,
2015-09-13,Havusuo,3,,,,,,,,,,,
2015-09-13,Havusuo,4,,,,,,,,,,,
2015-09-14,Havusuo,1,40.0,74.0,56.0,,,,,,56.0,57.22727272727273,56.61363636363636
2015-09-14,Havusuo,2,38.0,64.0,51.0,,,,,,44.72727272727273,45.95454545454545,45.34090909090909
2015-09-14,Havusuo,3,39.0,62.0,51.0,,,,,,51.90909090909091,53.13636363636364,52.52272727272727
2015-09-14,Havusuo,4,38.0,47.0,44.5,,,,,,43.27272727272727,44.5,43.88636363636364
2015-09-14,Sinilammenneva,1,28.0,56.0,42.0,,,,,,42.5125,54.8125,49.112500000000004
2015-09-14,Sinilammenneva,2,51.0,70.0,64.0,,,,,,51.7,64.0,58.300000000000004
2015-09-14,Sinilammenneva,3,44.0,66.0,55.0,,,,,,43.95,56.25,50.550000000000004
2015-09-14,Sinilammenneva,4,38.0,53.0,50.0,,,,,,40.1375,52.4375,46.737500000000004
2015-09-14,Sinilammenneva,5,34.0,56.0,47.0,,,,,,39.5,51.8,46.1
2015-09-14,Sinilammenneva,6,27.0,53.0,40.0,,,,,,35.725,48.025,42.324999999999996
2015-09-14,Sinilammenneva,7,36.0,71.0,46.0,,,,,,41.6375,53.9375,48.237500000000004
2015-09-14,Sinilammenneva,8,20.0,63.0,44.0,,,,,,44.0,56.3,50.6
2015-09-15,Havusuo,1,,,,,,,,,,,
2015-09-15,Havusuo,2,,,,,,,,,,,
2015-09-15,Havusuo,3,,,,,,,,,,,
2015-09-15,Havusuo,4,,,,,,,,,,,
2015-09-16,Havusuo,1,,,,,,,,,,,
2015-09-16,Havusuo,2,,,,,,,,,,,
2015-09-16,Havusuo,3,,,,,,,,,,,
2015-09-16,Havusuo,4,,,,,,,,,,,
2015-09-17,Havusuo,1,,,,,,,,,,,
2015-09-17,Havusuo,2,,,,,,,,,,,
2015-09-17,Havusuo,3,,,,,,,,,,,
2015-09-17,Havusuo,4,,,,,,,,,,,
2015-09-17,Lintupirtti,1,11.0,39.0,24.0,,,,,,12.833333333333332,31.0,23.258333333333333
2015-09-17,Lintupirtti,2,8.0,25.0,13.0,,,,,,27.833333333333336,47.0,38.75833333333334
2015-09-17,Lintupirtti,3,15.0,31.0,20.0,,,,,,15.5,34.0,26.09166666666667
2015-09-17,Lintupirtti,4,8.0,44.0,16.0,,,,,,15.833333333333332,34.4,26.458333333333336
2015-09-17,Lintupirtti,5,50.0,60.0,56.0,,,,,,36.4,56.0,47.900000000000006
2015-09-17,Lintupirtti,6,25.0,54.0,32.0,,,,,,25.0,44.6,36.5
2015-09-17,Lintupirtti,7,43.0,58.0,52.5,,,,,,46.6,66.2,58.1
2015-09-17,Lintupirtti,8,32.0,54.0,41.0,,,,,,39.8,59.4,51.3
2015-09-17,Lintupirtti,9,34.0,59.0,43.0,,,,,,43.0,62.6,54.141666666666666
2015-09-17,Lintupirtti,10,3.0,26.0,19.0,,,,,,13.2,32.8,24.7
2015-09-17,Lintupirtti,11,22.0,42.0,30.0,,,,,,24.0,43.6,35.5
2015-09-17,Lintupirtti,12,37.0,60.0,45.0,,,,,,39.0,58.6,50.5
2015-09-17,Lintupirtti,13,8.0,49.0,36.0,,,,,,22.2,41.8,33.7
2015-09-17,Lintupirtti,14,14.0,43.0,23.0,,,,,,10.799999999999997,30.4,22.358333333333334
2015-09-17,Lintupirtti,15,19.0,38.0,28.0,,,,,,22.9,42.5,34.12083333333334
2015-09-17,Lintupirtti,16,9.0,32.0,16.0,,,,,,5.5,25.1,16.9875
2015-09-18,Havusuo,1,,,,,,,,,,,
2015-09-18,Havusuo,2,,,,,,,,,,,
2015-09-18,Havusuo,3,,,,,,,,,,,
2015-09-18,Havusuo,4,,,,,,,,,,,
2015-09-18,Paroninkorpi,1,48.0,72.0,63.0,,,,,,63.333333333333336,70.30952380952381,67.45714285714286
2015-09-18,Paroninkorpi,2,53.0,78.0,68.0,,,,,,68.28571428571429,75.26190476190476,72.40952380952382
2015-09-18,Paroninkorpi,3,51.0,76.0,63.0,,,,,,63.0,69.97619047619048,67.12380952380951
2015-09-18,Paroninkorpi,4,53.0,66.0,58.0,,,,,,55.80952380952381,62.785714285714285,59.93333333333334
2015-09-18,Paroninkorpi,5,55.0,72.0,65.0,,,,,,60.45238095238095,67.42857142857143,64.57619047619048
2015-09-18,Paroninkorpi,6,59.0,78.0,71.0,,,,,,64.14285714285714,71.11904761904762,68.26666666666668
2015-09-18,Paroninkorpi,7,55.0,82.0,69.0,,,,,,63.333333333333336,70.30952380952381,67.45714285714286
2015-09-18,Paroninkorpi,8,56.0,71.0,60.0,,,,,,56.476190476190474,63.45238095238095,60.6
2015-09-18,Paroninkorpi,9,54.0,65.0,59.0,,,,,,57.30952380952381,64.28571428571429,61.43333333333334
2015-09-18,Paroninkorpi,10,49.0,62.0,58.0,,,,,,52.904761904761905,59.88095238095238,57.028571428571425
2015-09-18,Paroninkorpi,11,50.0,71.0,60.0,,,,,,54.35714285714286,61.333333333333336,58.48095238095239
2015-09-18,Paroninkorpi,12,51.0,83.0,64.0,,,,,,57.404761904761905,64.38095238095238,61.528571428571425
2015-09-18,Paroninkorpi,13,43.0,63.0,55.0,,,,,,52.14285714285714,59.11904761904762,56.26666666666667
2015-09-18,Paroninkorpi,14,49.0,75.0,59.0,,,,,,50.30952380952381,57.285714285714285,54.43333333333334
2015-09-18,Paroninkorpi,15,38.0,65.0,59.0,,,,,,52.023809523809526,59.0,56.147619047619045
2015-09-19,Havusuo,1,,,,,,,,,,,
2015-09-19,Havusuo,2,,,,,,,,,,,
2015-09-19,Havusuo,3,,,,,,,,,,,
2015-09-19,Havusuo,4,,,,,,,,,,,
2015-09-20,Havusuo,1,,,,33.24166666666667,29.26797816957499,17.744459893889676,29.26797816957499,23.506219031732336,,,
2015-09-20,Havusuo,2,,,,78.04166666666669,22.554042837699,6.471732621162404,17.99525089684772,12.233491759005062,,,
2015-09-20,Havusuo,3,,,,21.875,29.634145402003597,13.653550802980586,25.1770690786659,19.415309940823242,,,
2015-09-20,Havusuo,4,,,,35.63333333333333,5.017187166616949,5.017187166616949,16.540705442302265,10.778946304459607,,,
2015-09-21,Havusuo,1,,,,30.379166666666674,31.23395327334179,24.309320634929207,31.23395327334179,27.7716369541355,,,
2015-09-21,Havusuo,2,,,,77.47083333333335,23.055779595234867,13.036593362201936,19.961226000614516,16.498909681408225,,,
2015-09-21,Havusuo,3,,,,20.291666666666668,30.404044914564366,20.218411544020118,27.1430441824327,23.68072786322641,,,
2015-09-21,Havusuo,4,,,,29.72916666666667,11.58204790765648,11.58204790765648,18.506680546069063,15.044364226862772,,,
2015-09-22,Havusuo,1,,,,28.912500000000005,32.24126511690207,28.543817965423315,32.24126511690207,30.392541541162693,,,
2015-09-22,Havusuo,2,,,,78.88333333333334,21.81425579374104,17.271090692696042,20.968537844174797,19.11981426843542,,,
2015-09-22,Havusuo,3,,,,19.379166666666666,30.847750159961233,24.452908874514225,28.15035602599298,26.301632450253603,,,
2015-09-22,Havusuo,4,,,,25.92083333333333,15.816545238150589,15.816545238150589,19.513992389629344,17.665268813889966,,,
2015-09-23,Havusuo,1,,,,27.55,33.177034926118594,30.679598347652835,33.177034926118594,31.928316636885715,,,
2015-09-23,Havusuo,2,,,,79.6916666666667,21.10376724657344,19.40687107492556,21.90430765339132,20.65558936415844,,,
2015-09-23,Havusuo,3,,,,18.745833333333334,31.15570996498554,26.588689256743745,29.086125835209504,27.837407545976625,,,
2015-09-23,Havusuo,4,,,,23.999999999999996,17.95232562038011,17.95232562038011,20.449762198845868,19.201043909612988,,,
2015-09-24,Havusuo,1,,,,25.908333333333335,34.304537387376406,32.15750277700471,34.304537387376406,33.231020082190554,,,
2015-09-24,Havusuo,2,,,,79.74166666666667,21.05981950138785,20.88477550427743,23.031810114649133,21.95829280946328,,,
2015-09-24,Havusuo,3,,,,18.008333333333333,31.514321053730953,28.066593686095615,30.213628296467316,29.140110991281468,,,
2015-09-24,Havusuo,4,,,,22.670833333333338,19.43023004973198,19.43023004973198,21.57726466010368,20.503747354917827,,,
2015-09-24,Lintupirtti,1,1.0,20.0,11.0,,,,,,7.199999999999999,12.0,10.508333333333333
2015-09-24,Lintupirtti,2,7.0,21.0,11.0,,,,,,23.2,28.0,26.008333333333336
2015-09-24,Lintupirtti,3,10.0,18.0,12.0,,,,,,10.2,15.0,13.341666666666665
2015-09-24,Lintupirtti,4,2.0,33.0,14.0,,,,,,10.6,15.399999999999999,13.708333333333334
2015-09-24,Lintupirtti,5,21.0,50.0,37.0,,,,,,32.2,37.0,35.150000000000006
2015-09-24,Lintupirtti,6,14.0,38.0,25.0,,,,,,20.8,25.6,23.75
2015-09-24,Lintupirtti,7,23.0,51.0,37.5,,,,,,42.4,47.2,45.35
2015-09-24,Lintupirtti,8,2.0,50.0,33.0,,,,,,35.6,40.4,38.55
2015-09-24,Lintupirtti,9,27.0,58.0,42.0,,,,,,38.8,43.6,41.391666666666666
2015-09-24,Lintupirtti,10,1.0,17.0,15.0,,,,,,9.0,13.8,11.95
